numero_pedido,fecha_pedido,fecha_vencimiento,monto_neto,codigo_cliente,nombre_cliente,direccion_cliente,ciudad_cliente,codigo_articulo,descripcion_articulo,cantidad_pedida,precio_unitario,prioridad
164,11/25/2024 10:55,12/25/2024 10:55,4779.40,302943116,DISTRIBUIDORA PRIME C.A.,CALLE 2DA CALLE LA INDUSTRIA LOCAL GALPON NRO. 54 ZONA INDUSTRIAL DE PALO VERDE CARACAS (PETARE) EDO MIRANDA,CARACAS,GMOF001R                      ,MOBIL HYDRAULIC AW68 ISO 68  (PAILA 18.9 LT),"400,000","7,620,000",Alta
164,11/25/2024 10:55,12/25/2024 10:55,4779.40,302943116,DISTRIBUIDORA PRIME C.A.,CALLE 2DA CALLE LA INDUSTRIA LOCAL GALPON NRO. 54 ZONA INDUSTRIAL DE PALO VERDE CARACAS (PETARE) EDO MIRANDA,CARACAS,GMOG002S                      ,MOBILGREASE XHP 222 COMPLEJO DE LITIO NLGI 2 DIN 51825-204-06-KP 2 N-20 (CART 40X0.39 KG),"300,000","21,420,000",Alta
164,11/25/2024 10:55,12/25/2024 10:55,4779.40,302943116,DISTRIBUIDORA PRIME C.A.,CALLE 2DA CALLE LA INDUSTRIA LOCAL GALPON NRO. 54 ZONA INDUSTRIAL DE PALO VERDE CARACAS (PETARE) EDO MIRANDA,CARACAS,GMOG001S                      ,MOBILGREASE XHP 222 COMPLEJO DE LITIO NLGI 2 DIN 51825-204-06-KP 2 N-20 (PAILA 16 KG),"100,000","18,600,000",Alta
164,11/25/2024 10:55,12/25/2024 10:55,4779.40,302943116,DISTRIBUIDORA PRIME C.A.,CALLE 2DA CALLE LA INDUSTRIA LOCAL GALPON NRO. 54 ZONA INDUSTRIAL DE PALO VERDE CARACAS (PETARE) EDO MIRANDA,CARACAS,GMOD009R                      ,MOBILUBE HD PLUS 80W90 API GL-5/MT-1 (CAJA 12X0.95 LT),"400,000","5,200,000",Alta
164,11/25/2024 10:55,12/25/2024 10:55,4779.40,302943116,DISTRIBUIDORA PRIME C.A.,CALLE 2DA CALLE LA INDUSTRIA LOCAL GALPON NRO. 54 ZONA INDUSTRIAL DE PALO VERDE CARACAS (PETARE) EDO MIRANDA,CARACAS,GMOB018R                      ,"MOBIL DELVAC MODERN FULL PROTECTION 15W40 API CK-4, CJ4, CI4 PLUS, CI4, CH-4 SN ACE E7/E9  (GARRAFA 4X3.785 LT)","400,000","7,170,000",Alta
2000000010,11/26/2024 15:33,12/26/2024 15:33,160.00,147671497,OSCAR MARTINEZ VENTURA,"CALLE 73 EDIF LOS CEDROS PISO 3 APTO 3A URB. PARQUE VALENCIA, VALENCIA ESTADO CARABOBO",VALENCIA,CSOA002R                      ,195/60R15 88H ECOPRO 99 SONIX,"400,000","4,000,000",Alta
170,12/5/2024 13:56,1/4/2025 13:56,929.30,302943116,DISTRIBUIDORA PRIME C.A.,CALLE 2DA CALLE LA INDUSTRIA LOCAL GALPON NRO. 54 ZONA INDUSTRIAL DE PALO VERDE CARACAS (PETARE) EDO MIRANDA,CARACAS,GMOA033R                      ,"MOBIL SUPER 2000 10W30 API SP, ILSAC GF-6A ( 4X3.785 LT )","200,000","7,690,000",Alta
170,12/5/2024 13:56,1/4/2025 13:56,929.30,302943116,DISTRIBUIDORA PRIME C.A.,CALLE 2DA CALLE LA INDUSTRIA LOCAL GALPON NRO. 54 ZONA INDUSTRIAL DE PALO VERDE CARACAS (PETARE) EDO MIRANDA,CARACAS,GMOA028R                      ,"MOBIL SUPER MOTO 4T 20W50 API SL, JASO MA 2016, JASO MA2 2016 ( 12X1 LT)","500,000","5,410,000",Alta
170,12/5/2024 13:56,1/4/2025 13:56,929.30,302943116,DISTRIBUIDORA PRIME C.A.,CALLE 2DA CALLE LA INDUSTRIA LOCAL GALPON NRO. 54 ZONA INDUSTRIAL DE PALO VERDE CARACAS (PETARE) EDO MIRANDA,CARACAS,GMOA041R                      ,"MOBIL SUPER 3000 X4 5W40 API SP, ACEA A3 /B4, MB229.5, PORSCHE A40 ( CAJA 12X0.95LT)","500,000","7,880,000",Alta
170,12/5/2024 13:56,1/4/2025 13:56,929.30,302943116,DISTRIBUIDORA PRIME C.A.,CALLE 2DA CALLE LA INDUSTRIA LOCAL GALPON NRO. 54 ZONA INDUSTRIAL DE PALO VERDE CARACAS (PETARE) EDO MIRANDA,CARACAS,GMOD010R                      ,MOBILUBE HD 85W140 API GL-5  (CAJA 12X0.95 LT),"200,000","5,550,000",Alta
175,12/10/2024 14:08,1/9/2025 14:08,6530.00,307292342,"SERVICAUCHO LOS GALLO, C.A.",AV. LOS PROCERES GALPON SERVICAUCHO LOS GALLO S/N SECTOR LA PEDREGOSA. MERIDA. ESATDO MERIDA.,MERIDA,CSOA001R                      ,185/65R14 86H ECOPRO 99 SONIX,"3,800,000","3,500,000",Alta
175,12/10/2024 14:08,1/9/2025 14:08,6530.00,307292342,"SERVICAUCHO LOS GALLO, C.A.",AV. LOS PROCERES GALPON SERVICAUCHO LOS GALLO S/N SECTOR LA PEDREGOSA. MERIDA. ESATDO MERIDA.,MERIDA,CSOA002R                      ,195/60R15 88H ECOPRO 99 SONIX,"200,000","3,900,000",Alta
175,12/10/2024 14:08,1/9/2025 14:08,6530.00,307292342,"SERVICAUCHO LOS GALLO, C.A.",AV. LOS PROCERES GALPON SERVICAUCHO LOS GALLO S/N SECTOR LA PEDREGOSA. MERIDA. ESATDO MERIDA.,MERIDA,CVAD113R                      ,12R22.5 152/149L S136 MIXTO STORMER,"1,600,000","25,000,000",Alta
175,12/10/2024 14:08,1/9/2025 14:08,6530.00,307292342,"SERVICAUCHO LOS GALLO, C.A.",AV. LOS PROCERES GALPON SERVICAUCHO LOS GALLO S/N SECTOR LA PEDREGOSA. MERIDA. ESATDO MERIDA.,MERIDA,CSOA004R                      ,175/70R13 82T ECOPRO 99 SONIX,"3,400,000","3,300,000",Alta
176,12/10/2024 16:26,1/9/2025 16:26,722.00,302943116,DISTRIBUIDORA PRIME C.A.,CALLE 2DA CALLE LA INDUSTRIA LOCAL GALPON NRO. 54 ZONA INDUSTRIAL DE PALO VERDE CARACAS (PETARE) EDO MIRANDA,CARACAS,GMOA026R                      ,MOBIL SUPER 2000 10W30 API SP ILSAC GF-6A ( 12X0.95 LT),"500,000","5,920,000",Alta
176,12/10/2024 16:26,1/9/2025 16:26,722.00,302943116,DISTRIBUIDORA PRIME C.A.,CALLE 2DA CALLE LA INDUSTRIA LOCAL GALPON NRO. 54 ZONA INDUSTRIAL DE PALO VERDE CARACAS (PETARE) EDO MIRANDA,CARACAS,GMOB024R                      ,MOBIL DELVAC LEGEND 1350 SAE 50  API CF / SF (PAILA 18.9 LT),"500,000","8,520,000",Alta
177,12/12/2024 14:24,1/11/2025 14:24,647.00,302943116,DISTRIBUIDORA PRIME C.A.,CALLE 2DA CALLE LA INDUSTRIA LOCAL GALPON NRO. 54 ZONA INDUSTRIAL DE PALO VERDE CARACAS (PETARE) EDO MIRANDA,CARACAS,GMOA025R                      ,"MOBIL SUPER 2000 X1 10W40 API SN PLUS, ACEA A3/B3, MB 229.1 ( 12X0.95 LT)","1,000,000","6,470,000",Alta
181,12/17/2024 9:54,1/16/2025 9:54,20428.00,307292342,"SERVICAUCHO LOS GALLO, C.A.",AV. LOS PROCERES GALPON SERVICAUCHO LOS GALLO S/N SECTOR LA PEDREGOSA. MERIDA. ESATDO MERIDA.,MERIDA,GVPF009R                      ,VP UTILITY HYDRAULIC OIL AW68  ( TAMBOR 208 LT ),"100,000","69,800,000",Alta
181,12/17/2024 9:54,1/16/2025 9:54,20428.00,307292342,"SERVICAUCHO LOS GALLO, C.A.",AV. LOS PROCERES GALPON SERVICAUCHO LOS GALLO S/N SECTOR LA PEDREGOSA. MERIDA. ESATDO MERIDA.,MERIDA,HVPA007S                      ,VP RACING 7 IN ONE FUEL TREATMENT ( CAJA 9X16 OZ ),"1,000,000","9,000,000",Alta
181,12/17/2024 9:54,1/16/2025 9:54,20428.00,307292342,"SERVICAUCHO LOS GALLO, C.A.",AV. LOS PROCERES GALPON SERVICAUCHO LOS GALLO S/N SECTOR LA PEDREGOSA. MERIDA. ESATDO MERIDA.,MERIDA,HVPA014S                      ,VP RACING DIESEL ALL-IN-ONE ( CAJA 4X64 OZ ),"600,000","18,000,000",Alta
181,12/17/2024 9:54,1/16/2025 9:54,20428.00,307292342,"SERVICAUCHO LOS GALLO, C.A.",AV. LOS PROCERES GALPON SERVICAUCHO LOS GALLO S/N SECTOR LA PEDREGOSA. MERIDA. ESATDO MERIDA.,MERIDA,HVPC008S                      ,VP RACING T2 COMBUSTIBLE ( PAILA 5 GAL ),"600,000","15,500,000",Alta
181,12/17/2024 9:54,1/16/2025 9:54,20428.00,307292342,"SERVICAUCHO LOS GALLO, C.A.",AV. LOS PROCERES GALPON SERVICAUCHO LOS GALLO S/N SECTOR LA PEDREGOSA. MERIDA. ESATDO MERIDA.,MERIDA,HVPC009S                      ,VP RACING T4 COMBUSTIBLE ( PAILA 5 GAL ),"500,000","16,000,000",Alta
181,12/17/2024 9:54,1/16/2025 9:54,20428.00,307292342,"SERVICAUCHO LOS GALLO, C.A.",AV. LOS PROCERES GALPON SERVICAUCHO LOS GALLO S/N SECTOR LA PEDREGOSA. MERIDA. ESATDO MERIDA.,MERIDA,HVPC011S                      ,VP RACING X85 ETHANOL ( PAILA 5 GAL ),"200,000","10,000,000",Alta
181,12/17/2024 9:54,1/16/2025 9:54,20428.00,307292342,"SERVICAUCHO LOS GALLO, C.A.",AV. LOS PROCERES GALPON SERVICAUCHO LOS GALLO S/N SECTOR LA PEDREGOSA. MERIDA. ESATDO MERIDA.,MERIDA,HVPA020S                      ,VP RACING DIESEL ALL-IN-ONE  ( TOTE 275 GAL ),"100,000","1,100,000,000",Alta
181,12/17/2024 9:54,1/16/2025 9:54,20428.00,307292342,"SERVICAUCHO LOS GALLO, C.A.",AV. LOS PROCERES GALPON SERVICAUCHO LOS GALLO S/N SECTOR LA PEDREGOSA. MERIDA. ESATDO MERIDA.,MERIDA,HVPC001S                      ,VP RACING C12 COMBUSTIBLE ( PAILA 5 GAL ),"800,000","16,000,000",Alta
181,12/17/2024 9:54,1/16/2025 9:54,20428.00,307292342,"SERVICAUCHO LOS GALLO, C.A.",AV. LOS PROCERES GALPON SERVICAUCHO LOS GALLO S/N SECTOR LA PEDREGOSA. MERIDA. ESATDO MERIDA.,MERIDA,HVPC002S                      ,VP RACING C16 COMBUSTIBLE ( PAILA 5 GAL ),"1,600,000","18,500,000",Alta
181,12/17/2024 9:54,1/16/2025 9:54,20428.00,307292342,"SERVICAUCHO LOS GALLO, C.A.",AV. LOS PROCERES GALPON SERVICAUCHO LOS GALLO S/N SECTOR LA PEDREGOSA. MERIDA. ESATDO MERIDA.,MERIDA,HVPC004S                      ,VP RACING C9 COMBUSTIBLE ( PAILA 5 GAL ),"400,000","14,500,000",Alta
190,12/19/2024 14:32,1/18/2025 14:32,6200.00,400199298,ARIDOS ESTRUCTURALES ARIESCA C.A.,CALLE GUAICAIPURO CON MOHEDANO EDIF TORRE HNER PISO 5 OF 5A URB EL ROSAL CHACAO CARACAS EDO MIRANDA,CARACAS,CTIS010R                      ,23.5R25 PR32 E3/L3 TUL302 TIANLI,"200,000","293,000,000",Alta
190,12/19/2024 14:32,1/18/2025 14:32,6200.00,400199298,ARIDOS ESTRUCTURALES ARIESCA C.A.,CALLE GUAICAIPURO CON MOHEDANO EDIF TORRE HNER PISO 5 OF 5A URB EL ROSAL CHACAO CARACAS EDO MIRANDA,CARACAS,CVAL043C                      ,12-16.5 PR14 R4 TL SKS-1 HENGTAR,"200,000","17,000,000",Alta
190,12/19/2024 14:32,1/18/2025 14:32,6200.00,400199298,ARIDOS ESTRUCTURALES ARIESCA C.A.,CALLE GUAICAIPURO CON MOHEDANO EDIF TORRE HNER PISO 5 OF 5A URB EL ROSAL CHACAO CARACAS EDO MIRANDA,CARACAS,AVAS002S                      ,3-25 ARO-SELLO (O-RING),"200,000","2,800,000",Alta
196,1/17/2025 11:11,1/24/2025 11:11,1250.00,314560220,CORPORACION LATINOAMERICANA DEL CAUCHO S.A.,"AV. PUENTE ANGOSTURA LOCAL NRO. S/N, CIUDAD BOLIVAR - EDO. BOLIVAR",CIUDAD BOLIVAR,GMOB023R                      ,MOBIL DELVAC MODERN 15W40 SUPER DEFENSE V3 CI-4 (TAMBOR 208.2 LT),"100,000","125,000,000",Alta
203,1/27/2025 11:18,2/3/2025 11:18,14800.00,409443906,EQUIPOS RP C.A.,"AVENIDA PRINCIPAL DE CASTILLITO UD206, LOCAL 3 ( AL LADO DE COMERCIAL ARICHUNA) PARROQUIA CACHAMAY PTO ORDAZ EDO BOLIVAR",PTO ORDAZ,AVAS002S                      ,3-25 ARO-SELLO (O-RING),"400,000","2,800,000",Alta
203,1/27/2025 11:18,2/3/2025 11:18,14800.00,409443906,EQUIPOS RP C.A.,"AVENIDA PRINCIPAL DE CASTILLITO UD206, LOCAL 3 ( AL LADO DE COMERCIAL ARICHUNA) PARROQUIA CACHAMAY PTO ORDAZ EDO BOLIVAR",PTO ORDAZ,CTIS014R                      ,29.5R25 PR34 TUL302 TL E3/L3 TIANLI,"400,000","370,000,000",Alta
204,1/28/2025 8:36,2/4/2025 8:36,1120.00,314560220,CORPORACION LATINOAMERICANA DEL CAUCHO S.A.,"AV. PUENTE ANGOSTURA LOCAL NRO. S/N, CIUDAD BOLIVAR - EDO. BOLIVAR",CIUDAD BOLIVAR,GMOG001S                      ,MOBILGREASE XHP 222 COMPLEJO DE LITIO NLGI 2 DIN 51825-204-06-KP 2 N-20 (PAILA 16 KG),"400,000","28,000,000",Alta
197,1/21/2025 15:58,2/5/2025 15:58,3904.00,501999929,"ETNEIROS, C.A.",AV ANDRES BELLO CC NUCCIO NIVEL PB LOCAL 12-A SECTOR AVENIDA ANDRES BELLO PARROQUIA CATEDRAL MUNICIPIO ANGOSTURA DEL ORINOCO CIUDAD BOLIVAR EDO BOLIVAR,CIUDAD BOLIVAR,GMOF006R                      ,MOBIL NUTO HIDRAULICO 68 ISO 68 ANTIDESGASTE  (TAMBOR 208.2 LT),"400,000","97,600,000",Alta
206,2/4/2025 9:52,2/6/2025 9:52,279.00,401057462,SUPER KAUCHOS GILSA C.A.,AV BOLIVARIANA C/C 18 LOCAL NRO S/N URB LAS ACACIAS MUNICIPIO VALERA EDO TRUJILLO VALERA TRUJILLO,TRUJILLO,HVPA001S                      ,VP RACING OCTANIUM UNLEADED ( CAJA 8X32 OZ ),"100,000","18,500,000",Alta
206,2/4/2025 9:52,2/6/2025 9:52,279.00,401057462,SUPER KAUCHOS GILSA C.A.,AV BOLIVARIANA C/C 18 LOCAL NRO S/N URB LAS ACACIAS MUNICIPIO VALERA EDO TRUJILLO VALERA TRUJILLO,TRUJILLO,HVPA003S                      ,VP RACING OCTANE BOOSTER UNLEADED ( CAJA 8X16 OZ ),"100,000","9,400,000",Alta
201,1/24/2025 13:42,2/8/2025 13:42,7920.00,501999929,"ETNEIROS, C.A.",AV ANDRES BELLO CC NUCCIO NIVEL PB LOCAL 12-A SECTOR AVENIDA ANDRES BELLO PARROQUIA CATEDRAL MUNICIPIO ANGOSTURA DEL ORINOCO CIUDAD BOLIVAR EDO BOLIVAR,CIUDAD BOLIVAR,CVAD117R                      ,12.00R24 PR20 160/175K S600 (MIXTO) SET LANVIGATOR,"2,400,000","33,000,000",Alta
202,1/24/2025 14:26,2/8/2025 14:26,680.00,506274329,DISTRICAUCHOS ORIENTE C.A.,AV 19 DE ABRIL CON CALLE INDEPENDENCIA LOCAL NRO 27 SECTOR CENTRAL UPATA EDO BOLIVAR,UPATA,CVAH092C                      ,7.00-12 PR14 SET LANDER,"400,000","17,000,000",Alta
209,2/6/2025 11:10,2/13/2025 11:10,372.00,294188427,INVERSIONES S.S.& P. COMPAÑIA ANONIMA,AV. ANDRES BELLO EDIF NEPIMAR PISO PB LOCAL 3 SECTOR AEROPUERTO CIUDAD BOLIVAR.,CIUDAD BOLIVAR,GMOB021R                      ,MOBIL DELVAC MODERN 15W40 SUPER DEFENSE V3 (PAILA 18.9 LT),"300,000","12,400,000",Alta
192,1/15/2025 10:08,2/14/2025 10:08,3200.00,307292342,"SERVICAUCHO LOS GALLO, C.A.",AV. LOS PROCERES GALPON SERVICAUCHO LOS GALLO S/N SECTOR LA PEDREGOSA. MERIDA. ESATDO MERIDA.,MERIDA,GMOB019R                      ,"MOBIL DELVAC MODERN FULL PROTECTION 15W40 API CK-4, CJ4, CI4 PLUS, CI4, CH-4 SN ACE E7/E9  (CAJA 12X0.95 LT)","4,000,000","8,000,000",Alta
193,1/17/2025 7:44,2/16/2025 7:44,3269.50,302943116,DISTRIBUIDORA PRIME C.A.,CALLE 2DA CALLE LA INDUSTRIA LOCAL GALPON NRO. 54 ZONA INDUSTRIAL DE PALO VERDE CARACAS (PETARE) EDO MIRANDA,CARACAS,GMOB022R                      ,"MOBIL DELVAC MODERN FULL PROTECTION 15W40 API CK-4, CJ4, CI4 PLUS, CI4, CH-4 SN ACE E7/E9  (PAILA 18.9 LT)","500,000","8,800,000",Alta
193,1/17/2025 7:44,2/16/2025 7:44,3269.50,302943116,DISTRIBUIDORA PRIME C.A.,CALLE 2DA CALLE LA INDUSTRIA LOCAL GALPON NRO. 54 ZONA INDUSTRIAL DE PALO VERDE CARACAS (PETARE) EDO MIRANDA,CARACAS,GMOA041R                      ,"MOBIL SUPER 3000 X4 5W40 API SP, ACEA A3 /B4, MB229.5, PORSCHE A40 ( CAJA 12X0.95LT)","1,000,000","7,880,000",Alta
193,1/17/2025 7:44,2/16/2025 7:44,3269.50,302943116,DISTRIBUIDORA PRIME C.A.,CALLE 2DA CALLE LA INDUSTRIA LOCAL GALPON NRO. 54 ZONA INDUSTRIAL DE PALO VERDE CARACAS (PETARE) EDO MIRANDA,CARACAS,GMOA021R                      ,MOBIL SUPER 1000 20W50 API SN (CAJA 12X0.95 LT),"2,000,000","5,620,000",Alta
193,1/17/2025 7:44,2/16/2025 7:44,3269.50,302943116,DISTRIBUIDORA PRIME C.A.,CALLE 2DA CALLE LA INDUSTRIA LOCAL GALPON NRO. 54 ZONA INDUSTRIAL DE PALO VERDE CARACAS (PETARE) EDO MIRANDA,CARACAS,GMOA025R                      ,"MOBIL SUPER 2000 X1 10W40 API SN PLUS, ACEA A3/B3, MB 229.1 ( 12X0.95 LT)","1,000,000","6,470,000",Alta
193,1/17/2025 7:44,2/16/2025 7:44,3269.50,302943116,DISTRIBUIDORA PRIME C.A.,CALLE 2DA CALLE LA INDUSTRIA LOCAL GALPON NRO. 54 ZONA INDUSTRIAL DE PALO VERDE CARACAS (PETARE) EDO MIRANDA,CARACAS,GMOA028R                      ,"MOBIL SUPER MOTO 4T 20W50 API SL, JASO MA 2016, JASO MA2 2016 ( 12X1 LT)","500,000","5,410,000",Alta
195,1/17/2025 9:28,2/16/2025 9:28,17941.10,302943116,DISTRIBUIDORA PRIME C.A.,CALLE 2DA CALLE LA INDUSTRIA LOCAL GALPON NRO. 54 ZONA INDUSTRIAL DE PALO VERDE CARACAS (PETARE) EDO MIRANDA,CARACAS,GMOA028R                      ,"MOBIL SUPER MOTO 4T 20W50 API SL, JASO MA 2016, JASO MA2 2016 ( 12X1 LT)","5,000,000","5,410,000",Alta
195,1/17/2025 9:28,2/16/2025 9:28,17941.10,302943116,DISTRIBUIDORA PRIME C.A.,CALLE 2DA CALLE LA INDUSTRIA LOCAL GALPON NRO. 54 ZONA INDUSTRIAL DE PALO VERDE CARACAS (PETARE) EDO MIRANDA,CARACAS,GMOA033R                      ,"MOBIL SUPER 2000 10W30 API SP, ILSAC GF-6A ( 4X3.785 LT )","700,000","7,690,000",Alta
195,1/17/2025 9:28,2/16/2025 9:28,17941.10,302943116,DISTRIBUIDORA PRIME C.A.,CALLE 2DA CALLE LA INDUSTRIA LOCAL GALPON NRO. 54 ZONA INDUSTRIAL DE PALO VERDE CARACAS (PETARE) EDO MIRANDA,CARACAS,GMOA034R                      ,MOBIL SUPER 1000 20W50 API SN   ( GARRAFA 4X3.785 LT ),"800,000","7,170,000",Alta
195,1/17/2025 9:28,2/16/2025 9:28,17941.10,302943116,DISTRIBUIDORA PRIME C.A.,CALLE 2DA CALLE LA INDUSTRIA LOCAL GALPON NRO. 54 ZONA INDUSTRIAL DE PALO VERDE CARACAS (PETARE) EDO MIRANDA,CARACAS,GMOA021R                      ,MOBIL SUPER 1000 20W50 API SN (CAJA 12X0.95 LT),"8,000,000","5,620,000",Alta
195,1/17/2025 9:28,2/16/2025 9:28,17941.10,302943116,DISTRIBUIDORA PRIME C.A.,CALLE 2DA CALLE LA INDUSTRIA LOCAL GALPON NRO. 54 ZONA INDUSTRIAL DE PALO VERDE CARACAS (PETARE) EDO MIRANDA,CARACAS,GMOA041R                      ,"MOBIL SUPER 3000 X4 5W40 API SP, ACEA A3 /B4, MB229.5, PORSCHE A40 ( CAJA 12X0.95LT)","3,000,000","7,880,000",Alta
195,1/17/2025 9:28,2/16/2025 9:28,17941.10,302943116,DISTRIBUIDORA PRIME C.A.,CALLE 2DA CALLE LA INDUSTRIA LOCAL GALPON NRO. 54 ZONA INDUSTRIAL DE PALO VERDE CARACAS (PETARE) EDO MIRANDA,CARACAS,GMOA080R                      ,"MOBIL SUPER 2000 X1 10W40 API SN PLUS, ACEA A3/B3, MB 229.1 ( GARRAFA 4X3.785 LT )","7,000,000","6,470,000",Alta
195,1/17/2025 9:28,2/16/2025 9:28,17941.10,302943116,DISTRIBUIDORA PRIME C.A.,CALLE 2DA CALLE LA INDUSTRIA LOCAL GALPON NRO. 54 ZONA INDUSTRIAL DE PALO VERDE CARACAS (PETARE) EDO MIRANDA,CARACAS,GMOB018R                      ,"MOBIL DELVAC MODERN FULL PROTECTION 15W40 API CK-4, CJ4, CI4 PLUS, CI4, CH-4 SN ACE E7/E9  (GARRAFA 4X3.785 LT)","800,000","7,170,000",Alta
195,1/17/2025 9:28,2/16/2025 9:28,17941.10,302943116,DISTRIBUIDORA PRIME C.A.,CALLE 2DA CALLE LA INDUSTRIA LOCAL GALPON NRO. 54 ZONA INDUSTRIAL DE PALO VERDE CARACAS (PETARE) EDO MIRANDA,CARACAS,GMOB022R                      ,"MOBIL DELVAC MODERN FULL PROTECTION 15W40 API CK-4, CJ4, CI4 PLUS, CI4, CH-4 SN ACE E7/E9  (PAILA 18.9 LT)","500,000","8,800,000",Alta
195,1/17/2025 9:28,2/16/2025 9:28,17941.10,302943116,DISTRIBUIDORA PRIME C.A.,CALLE 2DA CALLE LA INDUSTRIA LOCAL GALPON NRO. 54 ZONA INDUSTRIAL DE PALO VERDE CARACAS (PETARE) EDO MIRANDA,CARACAS,GMOB024R                      ,MOBIL DELVAC LEGEND 1350 SAE 50  API CF / SF (PAILA 18.9 LT),"800,000","8,520,000",Alta
195,1/17/2025 9:28,2/16/2025 9:28,17941.10,302943116,DISTRIBUIDORA PRIME C.A.,CALLE 2DA CALLE LA INDUSTRIA LOCAL GALPON NRO. 54 ZONA INDUSTRIAL DE PALO VERDE CARACAS (PETARE) EDO MIRANDA,CARACAS,GMOD009R                      ,MOBILUBE HD PLUS 80W90 API GL-5/MT-1 (CAJA 12X0.95 LT),"2,000,000","5,200,000",Alta
222,2/19/2025 9:44,2/19/2025 9:44,560.00,413143470,INVERSIONES REPUESTOS LOUCARS 2019 C.A.,INTERCOMUNAL GUARENAS-GUATIRE DETRAS DEL CENTRO COMERCIAL BUENAVENTURA VISTA PLACE EDO MIRANDA,GUATIRE,GMOV004R                      ,MOBIL DELVAC EXTENDED LIFE REFRIGERANTE 50/50  (GARRAFA 4 x 3.785 LT),"200,000","8,700,000",Alta
222,2/19/2025 9:44,2/19/2025 9:44,560.00,413143470,INVERSIONES REPUESTOS LOUCARS 2019 C.A.,INTERCOMUNAL GUARENAS-GUATIRE DETRAS DEL CENTRO COMERCIAL BUENAVENTURA VISTA PLACE EDO MIRANDA,GUATIRE,GMOA026R                      ,MOBIL SUPER 2000 10W30 API SP ILSAC GF-6A ( 12X0.95 LT),"200,000","9,400,000",Alta
222,2/19/2025 9:44,2/19/2025 9:44,560.00,413143470,INVERSIONES REPUESTOS LOUCARS 2019 C.A.,INTERCOMUNAL GUARENAS-GUATIRE DETRAS DEL CENTRO COMERCIAL BUENAVENTURA VISTA PLACE EDO MIRANDA,GUATIRE,GMOA024R                      ,MOBIL SUPER 2000 5W20 API SP ILSAC GF-6A ( 12X0.95 LT),"200,000","9,900,000",Alta
218,2/17/2025 11:41,2/19/2025 11:41,430.00,14891996,CHARLES RODRIGUEZ,NULL,CARACAS,CFAA006R                      ,225/45R17 94W ZE310R XL FALKEN,"400,000","10,750,000",Alta
215,2/12/2025 15:51,2/19/2025 15:51,2711.00,295425880,DISTRIBUIDORA MONTERREY S.A.,AV LOS PIONEROS SALIDA HACIA GUANARE LOCAL 01 ZONA ARAURE ARAURE EDO PORTUQUESA,ARAURE,HVPA002S                      ,VP RACING OCTANIUM  ( CAJA 8X32 OZ ),"300,000","18,500,000",Alta
215,2/12/2025 15:51,2/19/2025 15:51,2711.00,295425880,DISTRIBUIDORA MONTERREY S.A.,AV LOS PIONEROS SALIDA HACIA GUANARE LOCAL 01 ZONA ARAURE ARAURE EDO PORTUQUESA,ARAURE,HVPA012S                      ,VP RACING DIESEL ALL-IN-ONE ( CAJA 9X16 OZ ),"300,000","10,600,000",Alta
215,2/12/2025 15:51,2/19/2025 15:51,2711.00,295425880,DISTRIBUIDORA MONTERREY S.A.,AV LOS PIONEROS SALIDA HACIA GUANARE LOCAL 01 ZONA ARAURE ARAURE EDO PORTUQUESA,ARAURE,HVPA014S                      ,VP RACING DIESEL ALL-IN-ONE ( CAJA 4X64 OZ ),"500,000","18,000,000",Alta
215,2/12/2025 15:51,2/19/2025 15:51,2711.00,295425880,DISTRIBUIDORA MONTERREY S.A.,AV LOS PIONEROS SALIDA HACIA GUANARE LOCAL 01 ZONA ARAURE ARAURE EDO PORTUQUESA,ARAURE,HVPA008S                      ,VP RACING FUEL SYSTEM CLEANER ( CAJA 9X16 OZ ),"300,000","9,000,000",Alta
215,2/12/2025 15:51,2/19/2025 15:51,2711.00,295425880,DISTRIBUIDORA MONTERREY S.A.,AV LOS PIONEROS SALIDA HACIA GUANARE LOCAL 01 ZONA ARAURE ARAURE EDO PORTUQUESA,ARAURE,HVPA004S                      ,VP RACING POWER BOOST ( CAJA 12X2 OZ ),"300,000","5,800,000",Alta
215,2/12/2025 15:51,2/19/2025 15:51,2711.00,295425880,DISTRIBUIDORA MONTERREY S.A.,AV LOS PIONEROS SALIDA HACIA GUANARE LOCAL 01 ZONA ARAURE ARAURE EDO PORTUQUESA,ARAURE,HVPA004S                      ,VP RACING POWER BOOST ( CAJA 12X2 OZ ),"200,000","5,800,000",Alta
215,2/12/2025 15:51,2/19/2025 15:51,2711.00,295425880,DISTRIBUIDORA MONTERREY S.A.,AV LOS PIONEROS SALIDA HACIA GUANARE LOCAL 01 ZONA ARAURE ARAURE EDO PORTUQUESA,ARAURE,GVPA023R                      ,VP POWER SPORTS 4T SAE 20W50 API SM JASO MA/MA2  ( CAJA 12 X 0.95 LT),"300,000","10,600,000",Alta
215,2/12/2025 15:51,2/19/2025 15:51,2711.00,295425880,DISTRIBUIDORA MONTERREY S.A.,AV LOS PIONEROS SALIDA HACIA GUANARE LOCAL 01 ZONA ARAURE ARAURE EDO PORTUQUESA,ARAURE,HVPB011S                      ,VP RACING VP EZ SPOUT PARA LATAS DE 1/4 GAL ( CAJA 24 UNID),"100,000","6,000,000",Alta
